"","value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
"inc_hos_quantiles_ABCD_final.565",565.03427601066,"0.55","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.566",575.060510825004,"0.6","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.567",586.755924933831,"0.65","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.568",597.208664997972,"0.7","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.569",611.375533668241,"0.75","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.570",628.603758223034,"0.8","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.571",647.085380795571,"0.85","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.572",666.102908049369,"0.9","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.573",704.874434693196,"0.95","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.574",713.039448485823,"0.975","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.575",736.037109934698,"0.99","US","A-2022-11-13","2022-11-13","25 wk ahead inc hosp","2023-05-06","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.576",301.259091878311,"0.01","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.577",327.133589928623,"0.025","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.578",342.741778797809,"0.05","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.579",362.053708163229,"0.1","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.580",377.881949724894,"0.15","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.581",387.115218912875,"0.2","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.582",396.576951538138,"0.25","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.583",423.044754047141,"0.3","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.584",427.925064882811,"0.35","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.585",435.989377835661,"0.4","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.586",441.879544025298,"0.45","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.587",457.385520888039,"0.5","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.588",462.173521433663,"0.55","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.589",470.632778832988,"0.6","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.590",479.884327068733,"0.65","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.591",485.348508154648,"0.7","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.592",503.793806375974,"0.75","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.593",516.038206674117,"0.8","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.594",537.006568976852,"0.85","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.595",548.505659985321,"0.9","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.596",583.688854574467,"0.95","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.597",596.781487680018,"0.975","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.598",602.709967149504,"0.99","US","A-2022-11-13","2022-11-13","26 wk ahead inc hosp","2023-05-13","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.599",261.620207108268,"0.01","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.600",283.479909606519,"0.025","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.601",296.547192605874,"0.05","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.602",311.141855424982,"0.1","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.603",327.224903882347,"0.15","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.604",333.944892566885,"0.2","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.605",340.038304329135,"0.25","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.606",360.318104895978,"0.3","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.607",367.800687183436,"0.35","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.608",375.939927142995,"0.4","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.609",380.614062071488,"0.45","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.610",389.420631837582,"0.5","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.611",395.361069026574,"0.55","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.612",403.865396308419,"0.6","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.613",407.75915020391,"0.65","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.614",419.457098891084,"0.7","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.615",433.168323555172,"0.75","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.616",441.66295726487,"0.8","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.617",460.462507028579,"0.85","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.618",472.816328003984,"0.9","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.619",502.020636730495,"0.95","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.620",516.140025609981,"0.975","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.621",530.821667657623,"0.99","US","A-2022-11-13","2022-11-13","27 wk ahead inc hosp","2023-05-20","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.622",231.891043530736,"0.01","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.623",248.061649219249,"0.025","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.624",262.169692601696,"0.05","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.625",270.677232508016,"0.1","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.626",287.150420069684,"0.15","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.627",292.01346634959,"0.2","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.628",300.304911777304,"0.25","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.629",312.637614151577,"0.3","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.630",319.590559786372,"0.35","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.631",328.427400666432,"0.4","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.632",334.321739315019,"0.45","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.633",339.2510728775,"0.5","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.634",343.566006402808,"0.55","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.635",348.79002559291,"0.6","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.636",356.862663994499,"0.65","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.637",369.495542498412,"0.7","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.638",380.071021793833,"0.75","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.639",385.078525298747,"0.8","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.640",402.728321156372,"0.85","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.641",418.296779026983,"0.9","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.642",439.692168752256,"0.95","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.643",457.41315667892,"0.975","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.644",476.905443038713,"0.99","US","A-2022-11-13","2022-11-13","28 wk ahead inc hosp","2023-05-27","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.645",212.071601145715,"0.01","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.646",222.506719738976,"0.025","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.647",240.668136310561,"0.05","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.648",243.814877403827,"0.1","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.649",261.579043245316,"0.15","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.650",264.300858004494,"0.2","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.651",273.297645809111,"0.25","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.652",279.501718520604,"0.3","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.653",288.391620211972,"0.35","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.654",298.393672710635,"0.4","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.655",302.529678886955,"0.45","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.656",307.284778351861,"0.5","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.657",310.596005371519,"0.55","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.658",315.049727678832,"0.6","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.659",325.147649309575,"0.65","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.660",336.187838236631,"0.7","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.661",344.208354513394,"0.75","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.662",350.722618260842,"0.8","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.663",365.026802938029,"0.85","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.664",382.136452292251,"0.9","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.665",400.355037748859,"0.95","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.666",418.276360314244,"0.975","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.667",440.961293292773,"0.99","US","A-2022-11-13","2022-11-13","29 wk ahead inc hosp","2023-06-03","quantile","highVac_optImm","0-130"
"inc_hos_quantiles_ABCD_final.668",8403.05305057593,"0.01","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.669",9072.88806877627,"0.025","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.670",9515.62843391263,"0.05","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.671",9835.96380630968,"0.1","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.672",9920.09289242552,"0.15","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.673",10045.5358539816,"0.2","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.674",10146.2267773078,"0.25","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.675",10268.4076850996,"0.3","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.676",10381.5485888767,"0.35","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.677",10501.5372936578,"0.4","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.678",10574.0676011648,"0.45","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.679",10629.787537586,"0.5","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.680",10788.7501867706,"0.55","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
"inc_hos_quantiles_ABCD_final.681",10911.7587739679,"0.6","US","B-2022-11-13","2022-11-13","1 wk ahead inc hosp","2022-11-19","quantile","highVac_pesImm","0-130"
