"sample","value","target_end_date","scenario_name","location","target","age_group","scenario_id","model_projection_date"
7,371.415183120146,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
8,330.64457660376,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
9,342.726037751271,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
10,358.43616051701,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
11,364.994469444324,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
12,490.419925629836,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
13,378.441700395248,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
14,320.092798087273,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
15,351.364807992932,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
16,339.133436505702,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
17,393.472182063757,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
18,464.00424669624,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
19,387.075182316809,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
20,326.324948226961,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
21,445.460476815804,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
22,324.376082450587,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
23,335.172864790026,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
24,300.169078694134,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
25,354.881351540445,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
26,449.560239258414,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
27,411.334156736274,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
28,428.789733000068,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
29,300.16892317937,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
30,277.05673833995,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
31,400.756855669382,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
32,309.135587068927,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
33,448.35349641846,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
34,360.526821870963,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
35,279.504985739274,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
36,349.755390815987,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
37,235.668175114993,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
38,312.063470813848,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
39,431.91567913829,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
40,388.913502249248,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
41,318.95672943031,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
42,402.821730856609,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
43,445.527309584113,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
44,323.539958360282,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
45,315.450918666929,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
46,390.168179768074,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
47,258.992032692936,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
48,385.278218136731,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
49,363.593537196466,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
50,370.421818332292,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
51,342.382742225947,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
52,330.190075827405,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
53,347.736023128006,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
54,502.430636700625,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
55,318.460464242413,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
56,367.093548432984,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
57,339.88631574323,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
58,359.852707975768,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
59,438.38281653836,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
60,304.410195791222,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
61,280.911757800932,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
62,289.326561988838,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
63,297.815828459503,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
64,327.028754609576,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
65,426.233085037131,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
66,274.931757067437,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
67,278.023162972506,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
68,346.936306205189,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
69,366.239006569994,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
70,362.000749173329,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
71,321.956915902046,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
72,309.345630200195,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
73,257.442385625427,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
74,358.426103616013,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
75,433.556472815389,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
76,354.902246746608,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
77,310.428157529751,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
78,474.760663991525,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
79,536.764621051419,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
80,323.631489623836,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
81,356.384336652002,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
82,428.207662969074,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
83,449.761856639563,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
84,245.899870796107,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
85,344.161134285714,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
86,308.847447435158,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
87,266.71827479746,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
88,283.735050192067,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
89,319.311557978722,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
90,331.66951402636,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
91,315.683324217512,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
92,394.046069162058,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
93,316.743124809657,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
94,444.453456070124,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
95,371.775582764976,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
96,329.813198297196,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
97,394.688391372976,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
98,342.446780305885,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
99,315.865716790379,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
100,346.833911280735,"2023-05-27","lowVE_pesImm","US","28 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
1,333.931513781132,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
2,329.065625499852,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
3,361.986790753453,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
4,226.908383503505,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
5,368.426038546342,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
6,330.114434736255,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
7,331.195467128705,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
8,296.646697545925,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
9,307.16686914048,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
10,325.350491777365,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
11,331.362181847827,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
12,433.722809503688,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
13,337.156363975624,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
14,287.068175473334,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
15,315.412199981515,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
16,306.214079294948,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
17,349.738637569705,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
18,409.792441666029,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
19,344.363265234716,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
20,290.130750214284,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
21,395.155608537662,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
22,290.449992754325,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
23,296.254716549719,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
24,261.086223852829,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
25,320.457814765848,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
26,398.024276947526,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
27,368.439147915732,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
28,386.091209841976,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
29,262.886053374229,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
30,245.179570809044,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
31,358.145496956965,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
32,272.580743734259,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
33,408.316648952909,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
34,320.120604686608,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
35,248.554665923676,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
36,313.118079774559,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
37,210.177709568082,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
38,283.248593616439,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
39,391.550422300202,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
40,348.860184639018,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
41,280.632451846958,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
42,361.18550959296,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
43,404.948765037084,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
44,289.152217464408,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
45,278.307033758291,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
46,340.536549775481,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
47,226.7960987265,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
48,345.268795873128,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
49,327.378512725417,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
50,329.522670489862,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
51,306.098150245192,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
52,296.583737603856,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
53,305.478641936535,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
54,449.201611601318,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
55,287.744053393306,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
56,331.5215524591,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
57,302.386084608213,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
58,322.600765417194,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
59,397.004960153693,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
60,278.775918059462,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
61,249.717710616648,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
62,262.550769845473,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
63,263.724461108874,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
64,295.791168157063,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
65,382.012850696011,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
66,243.191578900174,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
67,246.484528717836,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
68,313.852372182103,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
69,325.801410540227,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
70,319.219800678888,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
71,288.404066007377,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
72,276.054960123287,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
73,229.033368258662,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
74,319.20632009321,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
75,382.855343792809,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
76,318.589746338957,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
77,276.110700829931,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
78,434.710983665714,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
79,483.977284910129,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
80,288.581574908702,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
81,313.128168647875,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
82,383.707789282581,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
83,393.678559533069,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
84,214.606621869124,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
85,310.070229576887,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
86,271.202870275177,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
87,235.585488579076,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
88,253.797453716998,"2023-06-03","lowVE_pesImm","US","29 wk ahead inc hosp","0-130","D-2022-11-13","2022-11-13"
